"customer_id","total_orders","total_spend","avg_order_value","customer_tenure_days","orders_last_30d","days_since_last_order","category_diversity","delivery_risk","cltv_label"
"97770901",3,"5937.81","1979.27",500,1,25,3,"0.05185185185185185","0"
"97825663",5,"13192.88","2638.576",166,1,25,4,"0.09777777777777778","0"
"97873848",3,"5926.42","1975.4733333333334",366,1,28,3,"0.05185185185185185","0"
"97928541",1,"2983.11","2983.11",72,0,72,1,"0.6444444444444445","0"
"97928781",2,"4554.96","2277.48",416,0,305,2,"0.2","0"
"98088303",5,"11759.59","2351.918",554,0,133,5,"0.07555555555555556","0"
"98144693",1,"2657.2","2657.2",24,1,24,1,"0.24444444444444444","0"
"98152679",2,"2905.38","1452.69",322,0,254,2,"0.03333333333333333","0"
"98211325",2,"5208.78","2604.39",200,0,125,2,"0.43333333333333335","0"
"91778474",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"98218863",2,"7271","3635.5",425,0,241,2,"0.07777777777777778","0"
"98225598",5,"11683.54","2336.708",513,0,131,4,"0.16444444444444445","0"
"98241853",1,"959.01","959.01",548,0,548,1,"0.3333333333333333","0"
"98246574",3,"7413.13","2471.0433333333335",443,1,17,3,"0","0"
"98307019",3,"10541.33","3513.7766666666666",565,0,132,3,"0.21481481481481482","0"
"98444183",6,"13120.92","2186.82",367,1,14,6,"0.18518518518518517","0"
"98540377",4,"6201.77","1550.4425",465,0,100,3,"0.16666666666666666","0"
"98625898",2,"3207.97","1603.985",288,0,170,2,"0.14444444444444443","0"
"98687927",3,"7872.67","2624.2233333333334",502,1,11,3,"0.26666666666666666","0"
"98691989",2,"3075.43","1537.715",472,0,147,1,"0.3333333333333333","0"
"98709982",2,"5420.7","2710.35",511,0,233,2,"0.044444444444444446","0"
"98858383",3,"8747.72","2915.9066666666668",106,1,16,3,"0.13333333333333333","0"
"98896871",2,"2741.93","1370.965",208,1,13,2,"0.26666666666666666","0"
"98930670",1,"1214.68","1214.68",370,0,370,1,"0.044444444444444446","0"
"99156138",1,"4116.32","4116.32",444,0,444,1,"0.2222222222222222","0"
"99160348",2,"5004.36","2502.18",438,0,69,2,"0.37777777777777777","0"
"99231937",3,"6129.04","2043.0133333333333",171,0,82,3,"0.05925925925925926","0"
"17100301",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"99301505",3,"6513.01","2171.0033333333336",348,0,64,3,"0.08148148148148149","0"
"99361865",3,"7861.59","2620.53",527,1,20,2,"0.037037037037037035","0"
"99406165",2,"2152.71","1076.355",589,0,535,1,"0.08888888888888889","0"
"99412119",1,"2721.96","2721.96",148,0,148,1,"0.28888888888888886","0"
"99490786",2,"5019.02","2509.51",504,0,413,2,"0","0"
"99594960",1,"1763.79","1763.79",320,0,320,1,"0.26666666666666666","0"
"99627097",2,"1856.69","928.345",568,0,445,2,"0","0"
"99695529",3,"12764.73","4254.91",545,0,168,3,"0.15555555555555556","0"
"99707100",3,"9713.18","3237.7266666666665",516,0,399,3,"0.044444444444444446","0"
"99714944",3,"3576.86","1192.2866666666666",578,0,86,3,"0.08148148148148149","0"
"99729547",3,"6406.26","2135.42",477,1,6,3,"0.044444444444444446","0"
"99734256",3,"8571.89","2857.2966666666666",397,0,54,3,"0.05185185185185185","0"
"99772709",3,"5208.45","1736.15",562,0,31,3,"0.2","0"
"99784559",1,"2527.14","2527.14",576,0,576,1,"0","0"
"99824171",2,"4515.68","2257.84",410,0,144,1,"0.2111111111111111","0"
"99893898",4,"8817.53","2204.3825",324,0,65,4,"0.31666666666666665","0"
"894128",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"25661033",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"96729650",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"69089982",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"5009458",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"77497950",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"1060685",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"68196920",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"78572233",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"59190584",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"25747787",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"44935198",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"68128937",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"62742184",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"40104482",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"82025691",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"74352908",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"55738118",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"33574338",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"45553300",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"88550139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"38048329",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"42209203",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"8655667",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"38748727",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"96434674",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"76082627",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"33533919",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"10285414",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"14167111",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"98016334",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"94979163",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"2114782",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"30900441",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"93522848",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"38018949",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"75137446",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"14323169",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"52617081",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"2234490",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"88571088",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"84382654",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"21524495",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"38549299",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"65391539",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"91347159",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"1624115",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"75073623",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"50652833",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"30535703",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"87120918",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"88164280",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"18896771",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"18954314",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"40323385",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"66308810",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"61461253",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"52423524",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"46025543",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"79764621",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"97182359",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"12531927",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"71771782",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"77303171",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"48910430",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"6344788",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"86748343",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"14079305",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"39261715",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"78738569",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"25520143",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"71688530",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"13850004",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"1491857",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"46148283",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"27038630",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"68754962",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"82286908",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"72760434",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"72797139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"27353891",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"67402645",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"99424244",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"65692224",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"99347871",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"8155924",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"31569754",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"8739903",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"40800762",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"33671354",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"43761120",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"53886685",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"94850985",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"55038040",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"45503888",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"52659908",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"96583772",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"39876773",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"42101831",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"9702217",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"60271325",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"77031496",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"10706516",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"80567870",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"31826",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"73654821",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"34657654",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"24581427",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"89028323",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"1479065",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"66827191",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"89686431",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"6187807",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"8967266",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"61568565",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"43574734",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"8734819",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"34073080",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"11153360",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"22102079",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"34297405",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"63661771",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"81940825",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"37183511",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"82134278",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"6367136",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"19966989",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"45650429",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"14994388",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"96793479",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"22253483",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"50286371",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"57809174",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"29502852",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"80269862",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"24032469",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"23095784",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"62721353",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"54850870",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"88667557",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"54099929",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"75732571",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"72393904",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"42947770",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"76257013",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"69126963",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"78868716",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"30733165",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"62194279",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"65745775",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"8457972",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"13441874",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"88299992",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"15545780",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"45112520",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"16786161",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"76309170",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"48368085",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"87536050",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"53605257",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"41512861",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"30619659",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"21626705",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"48188624",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"52393801",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"46146390",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"46369552",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"50848069",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"1134585",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"16435594",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"51031122",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"65143359",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"50088518",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"9335625",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"54205055",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"80404839",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"7728356",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"98667584",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"17861428",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"33394166",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"71890882",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"55286608",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"39681023",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"70820304",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"35420673",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"31991019",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"95856869",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"33829924",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"25430839",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"4869199",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"83267752",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"19084027",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"88775948",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"4545935",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"47335806",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"87654461",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"21553672",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"79866758",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"82372427",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"19536688",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"86045277",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"47275378",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"39968800",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"40877127",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"72079189",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"98012339",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"16764246",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"48000260",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"88346104",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"23434261",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"9049965",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"30116949",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"1662375",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"76602787",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"90902199",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"38565569",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"17299810",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"47926198",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"72287157",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"84847500",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"31708103",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"41971906",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"79155946",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"75025941",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"8122530",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"29097987",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"93803038",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"44426129",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"30767655",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"59824662",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"93284515",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"61486140",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"47711422",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"59297955",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"9388085",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"24478397",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"25503067",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"20254516",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"95595403",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"25981385",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"68164013",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"52234494",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"29038113",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"16436211",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"39354312",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"5369136",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"31914222",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"27586115",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"16547602",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"13978108",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"79607319",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"53523251",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"38957713",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"65382130",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
"12560669",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0"
